Feature	Language	Complexity	Set
WALS101A	GurindjiKriol	0.0	APiCS
WALS101A	MixedMaaMbugu	0.666666666667	APiCS
WALS101A	PapiaKristang	1.0	APiCS
WALS101A	GuineaBissauKriyol	0.0	APiCS
WALS101A	PidginHawaiian	1.0	APiCS
WALS101A	Kriol	0.0	APiCS
WALS101A	PidginHindustani	0.0	APiCS
WALS101A	DiuIndoPortuguese	1.0	APiCS
WALS101A	Pichi	0.0	APiCS
WALS101A	Guyanais	0.0	APiCS
WALS101A	Principense	0.0	APiCS
WALS101A	Jamaican	0.0	APiCS
WALS101A	Santome	0.0	APiCS
WALS101A	Lingala	0.666666666667	APiCS
WALS101A	Sango	1.0	APiCS
WALS101A	KikongoKituba	0.0	APiCS
WALS101A	MediaLengua	0.666666666667	APiCS
WALS101A	FadAmbo	0.0	APiCS
WALS101A	NicaraguanCreoleEnglish	0.0	APiCS
WALS101A	GuadeloupeanCreole	0.0	APiCS
WALS101A	Papiamentu	0.666666666667	APiCS
WALS101A	LouisianaCreole	0.0	APiCS
WALS101A	SanAndresCreoleEnglish	0.0	APiCS
WALS101A	Krio	0.0	APiCS
WALS101A	Nengee	0.0	APiCS
WALS101A	Fanakalo	0.0	APiCS
WALS101A	ReunionCreole	1.0	APiCS
WALS101A	Korlai	1.0	APiCS
WALS101A	Michif	0.666666666667	APiCS
WALS101A	Gullah	0.0	APiCS
WALS101A	Palenquero	0.0	APiCS
WALS101A	Kinubi	0.0	APiCS
WALS101A	Norfk	0.0	APiCS
WALS101A	GhanaianPidginEnglish	0.0	APiCS
WALS101A	NigerianPidgin	0.0	APiCS
WALS101A	HaitianCreole	0.0	APiCS
WALS101A	MartinicanCreole	0.0	APiCS
WALS101A	JubaArabic	0.0	APiCS
WALS101A	Negerhollands	0.0	APiCS
WALS101A	HawaiiCreole	0.0	APiCS
WALS101A	MauritianCreole	1.0	APiCS
WALS101A	EarlySranan	0.0	APiCS
WALS101A	BerbiceDutch	0.0	APiCS
WALS101A	VincentianCreole	0.0	APiCS
WALS101A	BelizeanCreole	0.0	APiCS
WALS101A	SingaporeBazaarMalay	1.0	APiCS
WALS101A	Angolar	0.0	APiCS
WALS101A	TernateChabacano	1.0	APiCS
WALS101A	SeychellesCreole	1.0	APiCS
WALS101A	AmbonMalay	1.0	APiCS
WALS101A	Singlish	1.0	APiCS
WALS101A	Afrikaans	0.0	APiCS
WALS101A	SriLankaPortuguese	1.0	APiCS
WALS101A	CapeVerdeanCreoleofSantiago	0.0	APiCS
WALS101A	TrinidadEnglishCreole	0.0	APiCS
WALS101A	CasamanceseCreole	0.0	APiCS
WALS101A	TokPisin	0.0	APiCS
WALS101A	CaviteChabacano	1.0	APiCS
WALS101A	SriLankanMalay	1.0	APiCS
WALS101A	ChinesePidginRussian	1.0	APiCS
WALS101A	ZamboangaChabacano	1.0	APiCS
WALS101A	CapeVerdeanCreoleofS~aoVicente	0.0	APiCS
WALS101A	ChinukWawa	0.0	APiCS
WALS101A	Tayo	0.0	APiCS
WALS101A	ChinesePidginEnglish	1.0	APiCS
WALS101A	Sranan	0.0	APiCS
WALS101A	Bislama	1.0	APiCS
WALS101A	Saramaccan	0.0	APiCS
WALS101A	AfricanAmericanEnglish	0.0	APiCS
WALS101A	Creolese	0.0	APiCS
WALS101A	BahamianCreole	0.0	APiCS
WALS101A	CameroonPidginEnglish	0.0	APiCS
WALS101A	CapeVerdeanCreoleofBrava	0.0	APiCS
WALS105A	Tayo	0.666666666667	APiCS
WALS105A	MauritianCreole	0.666666666667	APiCS
WALS105A	Singlish	1.0	APiCS
WALS105A	MartinicanCreole	0.666666666667	APiCS
WALS105A	TokPisin	0.666666666667	APiCS
WALS105A	NicaraguanCreoleEnglish	0.666666666667	APiCS
WALS105A	SeychellesCreole	0.666666666667	APiCS
WALS105A	PapiaKristang	0.666666666667	APiCS
WALS105A	SingaporeBazaarMalay	1.0	APiCS
WALS105A	PidginHindustani	1.0	APiCS
WALS105A	TrinidadEnglishCreole	0.666666666667	APiCS
WALS105A	Pichi	0.666666666667	APiCS
WALS105A	ZamboangaChabacano	0.666666666667	APiCS
WALS105A	Principense	0.666666666667	APiCS
WALS105A	VincentianCreole	0.666666666667	APiCS
WALS105A	Sango	0.666666666667	APiCS
WALS105A	SriLankaPortuguese	0.666666666667	APiCS
WALS105A	PidginHawaiian	0.666666666667	APiCS
WALS105A	Sranan	0.666666666667	APiCS
WALS105A	SanAndresCreoleEnglish	0.666666666667	APiCS
WALS105A	Saramaccan	1.0	APiCS
WALS105A	Michif	0.666666666667	APiCS
WALS105A	Santome	0.666666666667	APiCS
WALS105A	MixedMaaMbugu	0.666666666667	APiCS
WALS105A	TernateChabacano	0.666666666667	APiCS
WALS105A	Nengee	0.666666666667	APiCS
WALS105A	SriLankanMalay	0.666666666667	APiCS
WALS105A	NigerianPidgin	0.666666666667	APiCS
WALS105A	MediaLengua	0.666666666667	APiCS
WALS105A	Negerhollands	0.666666666667	APiCS
WALS105A	BelizeanCreole	0.666666666667	APiCS
WALS105A	Norfk	1.0	APiCS
WALS105A	Angolar	0.666666666667	APiCS
WALS105A	ReunionCreole	0.666666666667	APiCS
WALS105A	AfricanAmericanEnglish	1.0	APiCS
WALS105A	Papiamentu	0.666666666667	APiCS
WALS105A	AmbonMalay	0.666666666667	APiCS
WALS105A	Palenquero	0.666666666667	APiCS
WALS105A	CameroonPidginEnglish	0.666666666667	APiCS
WALS105A	FadAmbo	1.0	APiCS
WALS105A	Afrikaans	0.666666666667	APiCS
WALS105A	Gullah	0.666666666667	APiCS
WALS105A	BahamianCreole	0.666666666667	APiCS
WALS105A	Kinubi	0.666666666667	APiCS
WALS105A	Bislama	0.666666666667	APiCS
WALS105A	HaitianCreole	0.666666666667	APiCS
WALS105A	CapeVerdeanCreoleofSantiago	0.666666666667	APiCS
WALS105A	GuadeloupeanCreole	0.666666666667	APiCS
WALS105A	CapeVerdeanCreoleofS~aoVicente	0.666666666667	APiCS
WALS105A	GhanaianPidginEnglish	0.666666666667	APiCS
WALS105A	CapeVerdeanCreoleofBrava	0.666666666667	APiCS
WALS105A	DiuIndoPortuguese	0.666666666667	APiCS
WALS105A	CasamanceseCreole	0.666666666667	APiCS
WALS105A	GuineaBissauKriyol	0.666666666667	APiCS
WALS105A	CaviteChabacano	0.666666666667	APiCS
WALS105A	GurindjiKriol	0.666666666667	APiCS
WALS105A	ChinesePidginEnglish	0.666666666667	APiCS
WALS105A	LouisianaCreole	0.666666666667	APiCS
WALS105A	ChinesePidginRussian	0.666666666667	APiCS
WALS105A	ChinukWawa	0.666666666667	APiCS
WALS105A	Lingala	1.0	APiCS
WALS105A	Creolese	1.0	APiCS
WALS105A	Kriol	0.666666666667	APiCS
WALS105A	BerbiceDutch	0.666666666667	APiCS
WALS105A	Krio	0.666666666667	APiCS
WALS105A	Korlai	0.666666666667	APiCS
WALS105A	EarlySranan	1.0	APiCS
WALS105A	KikongoKituba	0.666666666667	APiCS
WALS105A	Guyanais	0.666666666667	APiCS
WALS105A	Fanakalo	0.666666666667	APiCS
WALS105A	HawaiiCreole	1.0	APiCS
WALS105A	Jamaican	0.666666666667	APiCS
WALS105A	JubaArabic	0.666666666667	APiCS
WALS106A	Tayo	0.666666666667	APiCS
WALS106A	CapeVerdeanCreoleofBrava	0.666666666667	APiCS
WALS106A	TokPisin	0.0	APiCS
WALS106A	AfricanAmericanEnglish	0.666666666667	APiCS
WALS106A	VincentianCreole	0.666666666667	APiCS
WALS106A	CameroonPidginEnglish	0.0	APiCS
WALS106A	TrinidadEnglishCreole	0.666666666667	APiCS
WALS106A	CapeVerdeanCreoleofSantiago	0.666666666667	APiCS
WALS106A	TernateChabacano	0.666666666667	APiCS
WALS106A	ChinesePidginRussian	0.666666666667	APiCS
WALS106A	ZamboangaChabacano	0.666666666667	APiCS
WALS106A	BahamianCreole	0.666666666667	APiCS
WALS106A	SriLankaPortuguese	1.0	APiCS
WALS106A	SriLankanMalay	0.0	APiCS
WALS106A	Creolese	0.666666666667	APiCS
WALS106A	Sranan	1.0	APiCS
WALS106A	FadAmbo	0.666666666667	APiCS
WALS106A	Sango	0.0	APiCS
WALS106A	CasamanceseCreole	0.666666666667	APiCS
WALS106A	Principense	0.666666666667	APiCS
WALS106A	AmbonMalay	0.666666666667	APiCS
WALS106A	SanAndresCreoleEnglish	0.666666666667	APiCS
WALS106A	Afrikaans	0.666666666667	APiCS
WALS106A	ReunionCreole	1.0	APiCS
WALS106A	CapeVerdeanCreoleofS~aoVicente	0.666666666667	APiCS
WALS106A	SeychellesCreole	0.666666666667	APiCS
WALS106A	CaviteChabacano	0.666666666667	APiCS
WALS106A	Santome	0.666666666667	APiCS
WALS106A	Bislama	0.0	APiCS
WALS106A	Singlish	0.666666666667	APiCS
WALS106A	BelizeanCreole	0.0	APiCS
WALS106A	NigerianPidgin	1.0	APiCS
WALS106A	BerbiceDutch	0.666666666667	APiCS
WALS106A	Nengee	0.0	APiCS
WALS106A	Angolar	0.666666666667	APiCS
WALS106A	Palenquero	0.0	APiCS
WALS106A	EarlySranan	1.0	APiCS
WALS106A	Papiamentu	0.666666666667	APiCS
WALS106A	Kriol	1.0	APiCS
WALS106A	NicaraguanCreoleEnglish	0.666666666667	APiCS
WALS106A	MediaLengua	0.666666666667	APiCS
WALS106A	PidginHawaiian	0.0	APiCS
WALS106A	GurindjiKriol	0.0	APiCS
WALS106A	MixedMaaMbugu	0.666666666667	APiCS
WALS106A	Krio	0.0	APiCS
WALS106A	Pichi	0.0	APiCS
WALS106A	HaitianCreole	0.666666666667	APiCS
WALS106A	PapiaKristang	0.666666666667	APiCS
WALS106A	Kinubi	0.666666666667	APiCS
WALS106A	Saramaccan	1.0	APiCS
WALS106A	Fanakalo	0.0	APiCS
WALS106A	Norfk	0.666666666667	APiCS
WALS106A	KikongoKituba	0.666666666667	APiCS
WALS106A	SingaporeBazaarMalay	0.666666666667	APiCS
WALS106A	Guyanais	0.666666666667	APiCS
WALS106A	MartinicanCreole	0.666666666667	APiCS
WALS106A	Michif	0.666666666667	APiCS
WALS106A	Jamaican	0.666666666667	APiCS
WALS106A	GhanaianPidginEnglish	1.0	APiCS
WALS106A	LouisianaCreole	0.666666666667	APiCS
WALS106A	Lingala	0.666666666667	APiCS
WALS106A	GuadeloupeanCreole	0.666666666667	APiCS
WALS106A	MauritianCreole	1.0	APiCS
WALS106A	Gullah	0.666666666667	APiCS
WALS106A	HawaiiCreole	0.666666666667	APiCS
WALS106A	Korlai	0.666666666667	APiCS
WALS106A	JubaArabic	0.666666666667	APiCS
WALS106A	GuineaBissauKriyol	0.666666666667	APiCS
WALS109A	TokPisin	0.0	APiCS
WALS109A	EarlySranan	0.0	APiCS
WALS109A	SriLankaPortuguese	0.0	APiCS
WALS109A	Angolar	0.0	APiCS
WALS109A	Tayo	0.0	APiCS
WALS109A	CapeVerdeanCreoleofSantiago	0.0	APiCS
WALS109A	ZamboangaChabacano	0.0	APiCS
WALS109A	ChinesePidginEnglish	0.0	APiCS
WALS109A	VincentianCreole	0.0	APiCS
WALS109A	FadAmbo	0.0	APiCS
WALS109A	TernateChabacano	0.0	APiCS
WALS109A	CasamanceseCreole	0.0	APiCS
WALS109A	TrinidadEnglishCreole	0.0	APiCS
WALS109A	DiuIndoPortuguese	0.0	APiCS
WALS109A	SriLankanMalay	0.0	APiCS
WALS109A	Creolese	0.0	APiCS
WALS109A	HaitianCreole	0.0	APiCS
WALS109A	CameroonPidginEnglish	0.0	APiCS
WALS109A	HawaiiCreole	0.0	APiCS
WALS109A	ChinukWawa	0.0	APiCS
WALS109A	KikongoKituba	0.5	APiCS
WALS109A	ChinesePidginRussian	0.0	APiCS
WALS109A	Krio	0.0	APiCS
WALS109A	AmbonMalay	0.0	APiCS
WALS109A	Guyanais	0.0	APiCS
WALS109A	Bislama	0.0	APiCS
WALS109A	Michif	0.5	APiCS
WALS109A	BahamianCreole	0.0	APiCS
WALS109A	MartinicanCreole	0.0	APiCS
WALS109A	AfricanAmericanEnglish	0.0	APiCS
WALS109A	Jamaican	0.0	APiCS
WALS109A	Afrikaans	0.0	APiCS
WALS109A	MediaLengua	0.0	APiCS
WALS109A	BelizeanCreole	0.0	APiCS
WALS109A	MauritianCreole	0.0	APiCS
WALS109A	CaviteChabacano	0.0	APiCS
WALS109A	Kinubi	0.0	APiCS
WALS109A	CapeVerdeanCreoleofBrava	0.0	APiCS
WALS109A	LouisianaCreole	0.0	APiCS
WALS109A	BerbiceDutch	0.0	APiCS
WALS109A	Kriol	0.0	APiCS
WALS109A	CapeVerdeanCreoleofS~aoVicente	0.0	APiCS
WALS109A	Gullah	0.0	APiCS
WALS109A	Pichi	0.0	APiCS
WALS109A	GurindjiKriol	0.0	APiCS
WALS109A	PapiaKristang	0.0	APiCS
WALS109A	GuadeloupeanCreole	0.0	APiCS
WALS109A	PidginHindustani	0.0	APiCS
WALS109A	Lingala	1.0	APiCS
WALS109A	ReunionCreole	0.0	APiCS
WALS109A	GuineaBissauKriyol	0.0	APiCS
WALS109A	SingaporeBazaarMalay	0.0	APiCS
WALS109A	Fanakalo	0.5	APiCS
WALS109A	Singlish	0.0	APiCS
WALS109A	GhanaianPidginEnglish	0.0	APiCS
WALS109A	SeychellesCreole	0.0	APiCS
WALS109A	Korlai	0.0	APiCS
WALS109A	Palenquero	0.0	APiCS
WALS109A	JubaArabic	0.0	APiCS
WALS109A	Sranan	0.0	APiCS
WALS109A	PidginHawaiian	0.0	APiCS
WALS109A	Principense	0.0	APiCS
WALS109A	NicaraguanCreoleEnglish	0.0	APiCS
WALS109A	Nengee	0.0	APiCS
WALS109A	NigerianPidgin	0.0	APiCS
WALS109A	Saramaccan	0.0	APiCS
WALS109A	Norfk	0.0	APiCS
WALS109A	Papiamentu	0.0	APiCS
WALS109A	SanAndresCreoleEnglish	0.0	APiCS
WALS109A	Negerhollands	0.0	APiCS
WALS109A	MixedMaaMbugu	1.0	APiCS
WALS109A	Sango	0.0	APiCS
WALS109A	Santome	0.0	APiCS
WALS10A	Krio	0.0	APiCS
WALS10A	PapiaKristang	0.0	APiCS
WALS10A	TernateChabacano	0.0	APiCS
WALS10A	Pichi	0.0	APiCS
WALS10A	CameroonPidginEnglish	0.0	APiCS
WALS10A	SeychellesCreole	1.0	APiCS
WALS10A	PidginHindustani	0.0	APiCS
WALS10A	Bislama	0.0	APiCS
WALS10A	SriLankanMalay	0.0	APiCS
WALS10A	Singlish	0.0	APiCS
WALS10A	EarlySranan	0.0	APiCS
WALS10A	Tayo	0.0	APiCS
WALS10A	DiuIndoPortuguese	1.0	APiCS
WALS10A	ChinukWawa	0.0	APiCS
WALS10A	SriLankaPortuguese	0.0	APiCS
WALS10A	KikongoKituba	0.0	APiCS
WALS10A	MauritianCreole	1.0	APiCS
WALS10A	Creolese	0.0	APiCS
WALS10A	AfricanAmericanEnglish	0.0	APiCS
WALS10A	Afrikaans	0.0	APiCS
WALS10A	AmbonMalay	0.0	APiCS
WALS10A	Angolar	1.0	APiCS
WALS10A	BahamianCreole	1.0	APiCS
WALS10A	SingaporeBazaarMalay	0.0	APiCS
WALS10A	BelizeanCreole	0.0	APiCS
WALS10A	BerbiceDutch	0.0	APiCS
WALS10A	CapeVerdeanCreoleofBrava	1.0	APiCS
WALS10A	CapeVerdeanCreoleofSantiago	1.0	APiCS
WALS10A	CapeVerdeanCreoleofS~aoVicente	1.0	APiCS
WALS10A	ChinesePidginEnglish	0.0	APiCS
WALS10A	ChinesePidginRussian	0.0	APiCS
WALS10A	FadAmbo	0.0	APiCS
WALS10A	Fanakalo	0.0	APiCS
WALS10A	GhanaianPidginEnglish	1.0	APiCS
WALS10A	GuineaBissauKriyol	1.0	APiCS
WALS10A	Gullah	0.0	APiCS
WALS10A	HawaiiCreole	0.0	APiCS
WALS10A	Jamaican	1.0	APiCS
WALS10A	JubaArabic	0.0	APiCS
WALS10A	Kinubi	0.0	APiCS
WALS10A	Korlai	1.0	APiCS
WALS10A	Lingala	0.0	APiCS
WALS10A	LouisianaCreole	1.0	APiCS
WALS10A	MixedMaaMbugu	0.0	APiCS
WALS10A	MediaLengua	0.0	APiCS
WALS10A	Michif	1.0	APiCS
WALS10A	Negerhollands	0.0	APiCS
WALS10A	Nengee	0.0	APiCS
WALS10A	NicaraguanCreoleEnglish	0.0	APiCS
WALS10A	NigerianPidgin	0.0	APiCS
WALS10A	Palenquero	0.0	APiCS
WALS10A	Principense	0.0	APiCS
WALS10A	ReunionCreole	1.0	APiCS
WALS10A	ZamboangaChabacano	0.0	APiCS
WALS10A	Kriol	0.0	APiCS
WALS10A	SanAndresCreoleEnglish	1.0	APiCS
WALS10A	Sango	1.0	APiCS
WALS10A	Saramaccan	1.0	APiCS
WALS10A	Sranan	0.0	APiCS
WALS10A	TokPisin	0.0	APiCS
WALS10A	TrinidadEnglishCreole	0.0	APiCS
WALS10A	VincentianCreole	0.0	APiCS
WALS10A	Norfk	0.0	APiCS
WALS10A	Papiamentu	0.0	APiCS
WALS10A	PidginHawaiian	0.0	APiCS
WALS10A	CasamanceseCreole	0.0	APiCS
WALS10A	GuadeloupeanCreole	1.0	APiCS
WALS10A	GurindjiKriol	0.0	APiCS
WALS10A	Guyanais	1.0	APiCS
WALS10A	MartinicanCreole	1.0	APiCS
WALS10A	CaviteChabacano	0.0	APiCS
WALS10A	HaitianCreole	1.0	APiCS
WALS10A	Santome	1.0	APiCS
WALS119A	Bislama	1.0	APiCS
WALS119A	GuadeloupeanCreole	0.0	APiCS
WALS119A	AmbonMalay	0.0	APiCS
WALS119A	GuineaBissauKriyol	1.0	APiCS
WALS119A	BerbiceDutch	1.0	APiCS
WALS119A	Guyanais	1.0	APiCS
WALS119A	CapeVerdeanCreoleofSantiago	1.0	APiCS
WALS119A	Fanakalo	1.0	APiCS
WALS119A	CapeVerdeanCreoleofBrava	1.0	APiCS
WALS119A	JubaArabic	1.0	APiCS
WALS119A	BahamianCreole	0.0	APiCS
WALS119A	Jamaican	1.0	APiCS
WALS119A	CameroonPidginEnglish	0.0	APiCS
WALS119A	MauritianCreole	0.0	APiCS
WALS119A	AfricanAmericanEnglish	0.0	APiCS
WALS119A	GurindjiKriol	0.0	APiCS
WALS119A	Creolese	1.0	APiCS
WALS119A	Lingala	0.0	APiCS
WALS119A	ChinukWawa	1.0	APiCS
WALS119A	MartinicanCreole	0.0	APiCS
WALS119A	DiuIndoPortuguese	0.0	APiCS
WALS119A	MediaLengua	0.0	APiCS
WALS119A	CasamanceseCreole	0.0	APiCS
WALS119A	Korlai	0.0	APiCS
WALS119A	FadAmbo	0.0	APiCS
WALS119A	KikongoKituba	0.0	APiCS
WALS119A	CaviteChabacano	1.0	APiCS
WALS119A	EarlySranan	0.0	APiCS
WALS119A	ChinesePidginRussian	0.0	APiCS
WALS119A	HawaiiCreole	1.0	APiCS
WALS119A	ChinesePidginEnglish	1.0	APiCS
WALS119A	HaitianCreole	0.0	APiCS
WALS119A	Kriol	0.0	APiCS
WALS119A	BelizeanCreole	1.0	APiCS
WALS119A	Kinubi	1.0	APiCS
WALS119A	Angolar	0.0	APiCS
WALS119A	GhanaianPidginEnglish	1.0	APiCS
WALS119A	CapeVerdeanCreoleofS~aoVicente	1.0	APiCS
WALS119A	Gullah	1.0	APiCS
WALS119A	Afrikaans	0.0	APiCS
WALS119A	LouisianaCreole	0.0	APiCS
WALS119A	Tayo	1.0	APiCS
WALS119A	Krio	1.0	APiCS
WALS119A	SriLankanMalay	1.0	APiCS
WALS119A	Palenquero	0.0	APiCS
WALS119A	ZamboangaChabacano	0.0	APiCS
WALS119A	Papiamentu	0.0	APiCS
WALS119A	VincentianCreole	1.0	APiCS
WALS119A	PapiaKristang	1.0	APiCS
WALS119A	PidginHindustani	0.0	APiCS
WALS119A	TokPisin	1.0	APiCS
WALS119A	ReunionCreole	0.0	APiCS
WALS119A	Sranan	1.0	APiCS
WALS119A	Saramaccan	0.0	APiCS
WALS119A	SriLankaPortuguese	1.0	APiCS
WALS119A	Santome	0.0	APiCS
WALS119A	TrinidadEnglishCreole	1.0	APiCS
WALS119A	SanAndresCreoleEnglish	1.0	APiCS
WALS119A	TernateChabacano	1.0	APiCS
WALS119A	Nengee	1.0	APiCS
WALS119A	SingaporeBazaarMalay	0.0	APiCS
WALS119A	Principense	1.0	APiCS
WALS119A	Singlish	0.0	APiCS
WALS119A	Michif	1.0	APiCS
WALS119A	PidginHawaiian	0.0	APiCS
WALS119A	MixedMaaMbugu	1.0	APiCS
WALS119A	Negerhollands	0.0	APiCS
WALS119A	Sango	0.0	APiCS
WALS119A	NicaraguanCreoleEnglish	0.0	APiCS
WALS119A	SeychellesCreole	0.0	APiCS
WALS119A	Pichi	1.0	APiCS
WALS119A	Norfk	1.0	APiCS
WALS119A	NigerianPidgin	1.0	APiCS
WALS120A	Korlai	0.0	APiCS
WALS120A	NigerianPidgin	0.0	APiCS
WALS120A	Kinubi	1.0	APiCS
WALS120A	Nengee	0.0	APiCS
WALS120A	Kriol	1.0	APiCS
WALS120A	NicaraguanCreoleEnglish	0.0	APiCS
WALS120A	EarlySranan	1.0	APiCS
WALS120A	SanAndresCreoleEnglish	0.0	APiCS
WALS120A	Guyanais	0.0	APiCS
WALS120A	Pichi	0.0	APiCS
WALS120A	HawaiiCreole	1.0	APiCS
WALS120A	ReunionCreole	0.0	APiCS
WALS120A	Jamaican	0.0	APiCS
WALS120A	Saramaccan	0.0	APiCS
WALS120A	JubaArabic	1.0	APiCS
WALS120A	Santome	0.0	APiCS
WALS120A	HaitianCreole	0.0	APiCS
WALS120A	Sango	1.0	APiCS
WALS120A	MauritianCreole	1.0	APiCS
WALS120A	SeychellesCreole	1.0	APiCS
WALS120A	MartinicanCreole	1.0	APiCS
WALS120A	Michif	1.0	APiCS
WALS120A	Krio	0.0	APiCS
WALS120A	Norfk	0.0	APiCS
WALS120A	Fanakalo	1.0	APiCS
WALS120A	Negerhollands	1.0	APiCS
WALS120A	LouisianaCreole	1.0	APiCS
WALS120A	PapiaKristang	1.0	APiCS
WALS120A	Lingala	1.0	APiCS
WALS120A	Principense	1.0	APiCS
WALS120A	MixedMaaMbugu	0.0	APiCS
WALS120A	GurindjiKriol	1.0	APiCS
WALS120A	Palenquero	0.0	APiCS
WALS120A	GhanaianPidginEnglish	0.0	APiCS
WALS120A	Papiamentu	0.0	APiCS
WALS120A	GuineaBissauKriyol	0.0	APiCS
WALS120A	PidginHindustani	0.0	APiCS
WALS120A	MediaLengua	1.0	APiCS
WALS120A	PidginHawaiian	1.0	APiCS
WALS120A	Gullah	1.0	APiCS
WALS120A	CapeVerdeanCreoleofSantiago	0.0	APiCS
WALS120A	FadAmbo	1.0	APiCS
WALS120A	ChinesePidginRussian	1.0	APiCS
WALS120A	KikongoKituba	0.0	APiCS
WALS120A	CasamanceseCreole	0.0	APiCS
WALS120A	GuadeloupeanCreole	1.0	APiCS
WALS120A	BerbiceDutch	0.0	APiCS
WALS120A	CapeVerdeanCreoleofBrava	0.0	APiCS
WALS120A	Tayo	1.0	APiCS
WALS120A	SriLankaPortuguese	1.0	APiCS
WALS120A	ChinesePidginEnglish	1.0	APiCS
WALS120A	TrinidadEnglishCreole	0.0	APiCS
WALS120A	ChinukWawa	1.0	APiCS
WALS120A	TokPisin	1.0	APiCS
WALS120A	CapeVerdeanCreoleofS~aoVicente	0.0	APiCS
WALS120A	Sranan	0.0	APiCS
WALS120A	BelizeanCreole	0.0	APiCS
WALS120A	VincentianCreole	1.0	APiCS
WALS120A	DiuIndoPortuguese	0.0	APiCS
WALS120A	TernateChabacano	1.0	APiCS
WALS120A	CaviteChabacano	1.0	APiCS
WALS120A	SingaporeBazaarMalay	1.0	APiCS
WALS120A	AmbonMalay	1.0	APiCS
WALS120A	Singlish	1.0	APiCS
WALS120A	Afrikaans	0.0	APiCS
WALS120A	ZamboangaChabacano	1.0	APiCS
WALS120A	Creolese	1.0	APiCS
WALS120A	SriLankanMalay	1.0	APiCS
WALS120A	CameroonPidginEnglish	0.0	APiCS
WALS120A	BahamianCreole	1.0	APiCS
WALS120A	Bislama	1.0	APiCS
WALS120A	Angolar	1.0	APiCS
WALS120A	AfricanAmericanEnglish	1.0	APiCS
WALS122A	Pichi	1.0	APiCS
WALS122A	CameroonPidginEnglish	1.0	APiCS
WALS122A	SanAndresCreoleEnglish	0.0	APiCS
WALS122A	PapiaKristang	0.0	APiCS
WALS122A	Angolar	0.0	APiCS
WALS122A	Negerhollands	0.0	APiCS
WALS122A	CapeVerdeanCreoleofSantiago	0.0	APiCS
WALS122A	PidginHindustani	0.0	APiCS
WALS122A	ChinesePidginRussian	0.0	APiCS
WALS122A	Palenquero	0.0	APiCS
WALS122A	EarlySranan	0.0	APiCS
WALS122A	FadAmbo	1.0	APiCS
WALS122A	ReunionCreole	0.0	APiCS
WALS122A	DiuIndoPortuguese	0.0	APiCS
WALS122A	Santome	0.0	APiCS
WALS122A	Creolese	0.0	APiCS
WALS122A	SingaporeBazaarMalay	0.0	APiCS
WALS122A	Fanakalo	1.0	APiCS
WALS122A	Singlish	0.0	APiCS
WALS122A	ChinukWawa	1.0	APiCS
WALS122A	SeychellesCreole	0.0	APiCS
WALS122A	AmbonMalay	0.0	APiCS
WALS122A	MixedMaaMbugu	0.0	APiCS
WALS122A	CasamanceseCreole	0.0	APiCS
WALS122A	Bislama	0.0	APiCS
WALS122A	Nengee	0.0	APiCS
WALS122A	CaviteChabacano	0.0	APiCS
WALS122A	PidginHawaiian	0.0	APiCS
WALS122A	BerbiceDutch	0.0	APiCS
WALS122A	Principense	0.0	APiCS
WALS122A	CapeVerdeanCreoleofBrava	0.0	APiCS
WALS122A	Saramaccan	0.0	APiCS
WALS122A	BahamianCreole	0.0	APiCS
WALS122A	NigerianPidgin	1.0	APiCS
WALS122A	Afrikaans	0.0	APiCS
WALS122A	Norfk	0.0	APiCS
WALS122A	BelizeanCreole	0.0	APiCS
WALS122A	Sango	1.0	APiCS
WALS122A	CapeVerdeanCreoleofS~aoVicente	0.0	APiCS
WALS122A	Papiamentu	0.0	APiCS
WALS122A	AfricanAmericanEnglish	0.0	APiCS
WALS122A	NicaraguanCreoleEnglish	0.0	APiCS
WALS122A	Krio	0.0	APiCS
WALS122A	VincentianCreole	0.0	APiCS
WALS122A	HaitianCreole	0.0	APiCS
WALS122A	SriLankaPortuguese	0.0	APiCS
WALS122A	HawaiiCreole	0.0	APiCS
WALS122A	Guyanais	0.0	APiCS
WALS122A	SriLankanMalay	0.0	APiCS
WALS122A	Tayo	1.0	APiCS
WALS122A	KikongoKituba	0.0	APiCS
WALS122A	Jamaican	0.0	APiCS
WALS122A	TernateChabacano	0.0	APiCS
WALS122A	MauritianCreole	0.0	APiCS
WALS122A	MartinicanCreole	0.0	APiCS
WALS122A	Kinubi	0.0	APiCS
WALS122A	GuineaBissauKriyol	0.0	APiCS
WALS122A	LouisianaCreole	0.0	APiCS
WALS122A	Lingala	0.0	APiCS
WALS122A	GhanaianPidginEnglish	1.0	APiCS
WALS122A	Gullah	0.0	APiCS
WALS122A	GurindjiKriol	1.0	APiCS
WALS122A	JubaArabic	0.0	APiCS
WALS129A	DiuIndoPortuguese	0.0	APiCS
WALS129A	Kinubi	0.0	APiCS
WALS129A	ChinesePidginRussian	0.0	APiCS
WALS129A	Michif	1.0	APiCS
WALS129A	AfricanAmericanEnglish	1.0	APiCS
WALS129A	GurindjiKriol	0.0	APiCS
WALS129A	ChinesePidginEnglish	1.0	APiCS
WALS129A	Jamaican	0.0	APiCS
WALS129A	Angolar	0.0	APiCS
WALS129A	NicaraguanCreoleEnglish	0.0	APiCS
WALS129A	CasamanceseCreole	0.0	APiCS
WALS129A	Negerhollands	1.0	APiCS
